"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.annotatedResult.boundingBoxes","Answer.annotatedResult.inputImageProperties.height","Answer.annotatedResult.inputImageProperties.width","Approve","Reject"
"302U8RURK6PZCV7GS40S2PN3BKSNVL","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:00 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:00 PDT 2021","","","37QW5D2ZROA04G11I9B6XP8PR1KS8W","A30D8MIQNPEC5V","Submitted","Mon Mar 08 20:24:29 PST 2021","Mon Mar 08 20:24:58 PST 2021","Thu Mar 11 20:24:58 PST 2021","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/322_359.jpg","[{""height"":50,""label"":""Manhole"",""left"":240,""top"":347,""width"":73},{""height"":16,""label"":""Manhole"",""left"":270,""top"":286,""width"":49},{""height"":4,""label"":""Manhole"",""left"":295,""top"":241,""width"":17}]","640","640"
"302U8RURK6PZCV7GS40S2PN3BKSNVL","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:00 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:00 PDT 2021","","","3ATPCQ38JGYBJQ6PEDN9B22LYAKAY0","A26BHQZCY7GRNP","Submitted","Mon Mar 08 20:39:40 PST 2021","Mon Mar 08 20:40:06 PST 2021","Thu Mar 11 20:40:06 PST 2021","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/322_359.jpg","[{""height"":42,""label"":""Manhole"",""left"":240,""top"":350,""width"":69},{""height"":19,""label"":""Manhole"",""left"":268,""top"":285,""width"":50},{""height"":7,""label"":""Manhole"",""left"":293,""top"":238,""width"":22},{""height"":16,""label"":""Inlet"",""left"":461,""top"":388,""width"":17}]","640","640"
"302U8RURK6PZCV7GS40S2PN3BKSNVL","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:00 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:00 PDT 2021","","","3IAEQB9FMM85SSE1JMWNG6PB85JDW8","A30ENTLELXJH32","Submitted","Mon Mar 08 20:55:42 PST 2021","Mon Mar 08 20:56:05 PST 2021","Thu Mar 11 20:56:05 PST 2021","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/322_359.jpg","[{""height"":53,""label"":""Manhole"",""left"":232,""top"":346,""width"":83},{""height"":36,""label"":""Manhole"",""left"":264,""top"":276,""width"":59},{""height"":22,""label"":""Manhole"",""left"":287,""top"":232,""width"":32}]","640","640"
"3VAOOVPI46G6SQS12NI72OLCFRQLLY","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:00 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:00 PDT 2021","","","378XPAWRUK1PTQRKAV16PE8X8RPAIX","A30ENTLELXJH32","Submitted","Mon Mar 08 21:06:31 PST 2021","Mon Mar 08 21:06:52 PST 2021","Thu Mar 11 21:06:52 PST 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/292_359.jpg","[{""height"":22,""label"":""Manhole"",""left"":390,""top"":284,""width"":40},{""height"":39,""label"":""Manhole"",""left"":409,""top"":357,""width"":66}]","640","640"
"3VAOOVPI46G6SQS12NI72OLCFRQLLY","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:00 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:00 PDT 2021","","","3TR2532VIXIK1ZZN205ULALBPNI6J9","A19GSU0ST2SIMW","Submitted","Mon Mar 08 20:25:35 PST 2021","Mon Mar 08 20:25:42 PST 2021","Thu Mar 11 20:25:42 PST 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/292_359.jpg","[{""height"":40,""label"":""Manhole"",""left"":400,""top"":359,""width"":85}]","640","640"
"3VAOOVPI46G6SQS12NI72OLCFRQLLY","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:00 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:00 PDT 2021","","","3WSELTNVRBQF247V470A3LA6J85ATE","A681XM15AN28F","Submitted","Mon Mar 08 21:03:14 PST 2021","Mon Mar 08 21:03:36 PST 2021","Thu Mar 11 21:03:36 PST 2021","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/292_359.jpg","[{""height"":32,""label"":""Manhole"",""left"":410,""top"":358,""width"":64},{""height"":12,""label"":""Manhole"",""left"":393,""top"":290,""width"":35}]","640","640"
"3VAOOVPI46G6SQS12NI72OLCFRQLLY","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:00 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:00 PDT 2021","","","3YHH42UU5J3VIE183W1QSOOCG960L9","A30D8MIQNPEC5V","Submitted","Mon Mar 08 20:53:40 PST 2021","Mon Mar 08 20:54:07 PST 2021","Thu Mar 11 20:54:07 PST 2021","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/292_359.jpg","[{""height"":26,""label"":""Manhole"",""left"":413,""top"":361,""width"":62},{""height"":18,""label"":""Manhole"",""left"":394,""top"":290,""width"":33}]","640","640"
"3C8QQOM6KWP42PKVHKLUA8TKYNWILH","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:00 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:00 PDT 2021","","","3MYYFCXHJBVWVA58B6RCRZ9H140G4Z","A3S5DWMCT53P8","Submitted","Mon Mar 08 21:00:02 PST 2021","Mon Mar 08 21:02:25 PST 2021","Thu Mar 11 21:02:25 PST 2021","","","","143","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/269_269.jpg","[{""height"":51,""label"":""Inlet"",""left"":58,""top"":421,""width"":165}]","640","640"
"3C8QQOM6KWP42PKVHKLUA8TKYNWILH","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:00 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:00 PDT 2021","","","3TXWC2NHN7E0ILKBN1HKXL30B77S9Q","A30D8MIQNPEC5V","Submitted","Mon Mar 08 20:50:51 PST 2021","Mon Mar 08 20:51:13 PST 2021","Thu Mar 11 20:51:13 PST 2021","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/269_269.jpg","[{""height"":67,""label"":""Inlet"",""left"":53,""top"":407,""width"":173}]","640","640"
"3C8QQOM6KWP42PKVHKLUA8TKYNWILH","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:00 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:00 PDT 2021","","","3UNH76FOC0TCLRFEBGDEKTXLSR5MYS","A19GSU0ST2SIMW","Submitted","Mon Mar 08 20:23:45 PST 2021","Mon Mar 08 20:23:55 PST 2021","Thu Mar 11 20:23:55 PST 2021","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/269_269.jpg","[{""height"":94,""label"":""Inlet"",""left"":35,""top"":381,""width"":211}]","640","640"
"3C8QQOM6KWP42PKVHKLUA8TKYNWILH","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:00 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:00 PDT 2021","","","3XXU1SWE8UJEMVA465C0JA81MX1A0V","A2RVSBEHUCNC6K","Submitted","Mon Mar 08 20:23:01 PST 2021","Mon Mar 08 20:23:14 PST 2021","Thu Mar 11 20:23:14 PST 2021","","","","13","100% (99/99)","100% (99/99)","100% (99/99)","https://stanford-street.s3-us-west-2.amazonaws.com/269_269.jpg","[{""height"":75,""label"":""Manhole"",""left"":45,""top"":408,""width"":184}]","640","640"
"3NFWQRSHWL2466445LITUJBKMEIGFI","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:01 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:01 PDT 2021","","","3DYGAII7PTW9XSL5CMOCOBOEYN2QPS","A2LX9M4S8GKZXO","Submitted","Mon Mar 08 20:38:48 PST 2021","Mon Mar 08 20:39:06 PST 2021","Thu Mar 11 20:39:06 PST 2021","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/213_178.jpg","[{""height"":39,""label"":""Inlet"",""left"":467,""top"":290,""width"":99}]","640","640"
"3NFWQRSHWL2466445LITUJBKMEIGFI","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:01 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:01 PDT 2021","","","3UWN2HHPU6TL7NO5OB0PFMYKGWONSK","A30ENTLELXJH32","Submitted","Mon Mar 08 20:52:17 PST 2021","Mon Mar 08 20:52:46 PST 2021","Thu Mar 11 20:52:46 PST 2021","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/213_178.jpg","[{""height"":31,""label"":""Inlet"",""left"":461,""top"":299,""width"":103}]","640","640"
"3NFWQRSHWL2466445LITUJBKMEIGFI","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:01 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:01 PDT 2021","","","3VZLGYJEYTYNKTONL9H69HML5PZZXM","A3S5DWMCT53P8","Submitted","Mon Mar 08 21:00:25 PST 2021","Mon Mar 08 21:04:18 PST 2021","Thu Mar 11 21:04:18 PST 2021","","","","233","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/213_178.jpg","[{""height"":13,""label"":""Inlet"",""left"":472,""top"":305,""width"":75}]","640","640"
"3NFWQRSHWL2466445LITUJBKMEIGFI","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:01 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:01 PDT 2021","","","3Y5140Z9D54WGUXMZEJ3F9XS7COIPI","AKXY2ATEM5DC2","Submitted","Mon Mar 08 19:36:12 PST 2021","Mon Mar 08 19:36:44 PST 2021","Thu Mar 11 19:36:44 PST 2021","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/213_178.jpg","[{""height"":26,""label"":""Manhole"",""left"":464,""top"":305,""width"":107}]","640","640"
"36FQTHX30AFDZDG054PDSZVQ3BLB3N","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:01 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:01 PDT 2021","","","32ZKVD547NBFMXETV6UFGJQE7R8B3O","A2RVSBEHUCNC6K","Submitted","Mon Mar 08 20:28:27 PST 2021","Mon Mar 08 20:29:02 PST 2021","Thu Mar 11 20:29:02 PST 2021","","","","35","100% (99/99)","100% (99/99)","100% (99/99)","https://stanford-street.s3-us-west-2.amazonaws.com/287_89.jpg","[{""height"":26,""label"":""Manhole"",""left"":138,""top"":265,""width"":47},{""height"":34,""label"":""Manhole"",""left"":573,""top"":257,""width"":38}]","640","640"
"36FQTHX30AFDZDG054PDSZVQ3BLB3N","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Mon Mar 08 17:23:01 PST 2021","4","BatchId:4359987;OriginalHitTemplateId:928390838;","300","259200","Mon Mar 15 18:23:01 PDT 2021","","","37C0GNLMHNR7YDZVS4JJICQYK3Q6D0","A30ENTLELXJH32","Submitted","Mon Mar 08 20:54:36 PST 2021","Mon Mar 08 20:54:59 PST 2021","Thu Mar 11 20:54:59 PST 2021","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","https://stanford-street.s3-us-west-2.amazonaws.com/287_89.jpg","[{""height"":24,""label"":""Manhole"",""left"":569,""top"":264,""width"":46},{""height"":28,""label"":""Manhole"",""left"":140,""top"":265,""width"":43}]","640","640"
